unit_key,work_code,division_level_1,division_level_2,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_label_r0,drift_label_r1,drift_label_r2,residual_class,character_diff_summary,token_diff_summary,phrase_diff_summary,category_labels
1CO:16:24,1CO,16,24,0.3435395785092853,0.3435395785092853,,R0,R1,0.0,"My loue be with you all in Christ Iesus, Amen. The first Epistle to the Corinthians was written from Philippi by Stephanas, and Fortunatus, and Achaicus, and Timotheus.",My love be with you all in Christ Jesus. Amen.,"my loue be with you all in christ iesus, amen. the first epistle to the corinthians was written from philippi by stephanas, and fortunatus, and achaicus, and timotheus.",my love be with you all in christ jesus. amen.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:1, insert:0}; examples=replace: [u] -> [v] | replace: [I] -> [J] | replace: [,] -> [.] | delete: [  T h e   f i r s t   E p i s t l e   t o   t h e   C o r i n t h i a n s   w a s   w r i t t e n   f r o m   P h i l i p p i   b y   S t e p h a n a s ,   a n d   F o r t u n a t u s ,   a n d   A c h a i c u s ,   a n d   T i m o t h e u s .] -> []","ops={replace:2, delete:1, insert:0}; examples=replace: [loue] -> [love] | replace: [Iesus,] -> [Jesus.] | delete: [The first Epistle to the Corinthians was written from Philippi by Stephanas, and Fortunatus, and Achaicus, and Timotheus.] -> []","ops={replace:1, delete:1, insert:0}; examples=replace: [My loue be with you all in Christ Iesus] -> [My love be with you all in Christ Jesus] | delete: [The first Epistle to the Corinthians was written from Philippi by Stephanas and Fortunatus and Achaicus and Timotheus] -> []",
JOB:28:20,JOB,28,20,0.3431936275859985,0.3431936275859985,,R0,R1,0.0,Whence then commeth wisedome? and where is the place of vnderstanding?,Whence then cometh wisdom? and where is the place of understanding?,whence then commeth wisedome? and where is the place of vnderstanding?,whence then cometh wisdom? and where is the place of understanding?,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:1, delete:3, insert:0}; examples=delete: [m] -> [] | delete: [e] -> [] | delete: [e] -> [] | replace: [v] -> [u]","ops={replace:2, delete:0, insert:0}; examples=replace: [commeth wisedome?] -> [cometh wisdom?] | replace: [vnderstanding?] -> [understanding?]","ops={replace:1, delete:0, insert:0}; examples=replace: [Whence then commeth wisedome and where is the place of vnderstanding] -> [Whence then cometh wisdom and where is the place of understanding]",
JHN:7:15,JHN,7,15,0.3426075733070276,0.3426075733070276,,R0,R1,0.0,"And the Iewes marueiled, saying, How knoweth this man letters, hauing neuer learned?","And the Jews marvelled, saying, How knoweth this man letters, having never learned?","and the iewes marueiled, saying, how knoweth this man letters, hauing neuer learned?","and the jews marvelled, saying, how knoweth this man letters, having never learned?",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:1, insert:0}; examples=replace: [I] -> [J] | delete: [e] -> [] | replace: [u] -> [v] | replace: [i] -> [l] | replace: [u] -> [v] | replace: [u] -> [v]","ops={replace:2, delete:0, insert:0}; examples=replace: [Iewes marueiled,] -> [Jews marvelled,] | replace: [hauing neuer] -> [having never]","ops={replace:2, delete:0, insert:0}; examples=replace: [And the Iewes marueiled] -> [And the Jews marvelled] | replace: [hauing neuer learned] -> [having never learned]",
GEN:11:20,GEN,11,20,0.3416555164279558,0.3416555164279558,,R0,R1,0.0,"And Reu liued two and thirtie yeeres, and begate Serug.","And Reu lived two and thirty years, and begat Serug:","and reu liued two and thirtie yeeres, and begate serug.","and reu lived two and thirty years, and begat serug:",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:2, insert:0}; examples=replace: [u] -> [v] | replace: [i e] -> [y] | replace: [e] -> [a] | delete: [e] -> [] | delete: [e] -> [] | replace: [.] -> [:]","ops={replace:3, delete:0, insert:0}; examples=replace: [liued] -> [lived] | replace: [thirtie yeeres,] -> [thirty years,] | replace: [begate Serug.] -> [begat Serug:]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Reu liued two and thirtie yeeres and begate Serug] -> [And Reu lived two and thirty years and begat Serug]",
JOB:28:8,JOB,28,8,0.33912261813711864,0.33912261813711864,,R0,R1,0.0,"The lyons whelps haue not troden it, nor the fierce lyon passed by it.","The lion’s whelps have not trodden it, nor the fierce lion passed by it.","the lyons whelps haue not troden it, nor the fierce lyon passed by it.","the lion’s whelps have not trodden it, nor the fierce lion passed by it.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:0, insert:2}; examples=replace: [y] -> [i] | insert: [] -> [’] | replace: [u] -> [v] | insert: [] -> [d] | replace: [y] -> [i]","ops={replace:4, delete:0, insert:0}; examples=replace: [lyons] -> [lion’s] | replace: [haue] -> [have] | replace: [troden] -> [trodden] | replace: [lyon] -> [lion]","ops={replace:1, delete:0, insert:0}; examples=replace: [The lyons whelps haue not troden it nor the fierce lyon passed by it] -> [The lion’s whelps have not trodden it nor the fierce lion passed by it]",
ACT:21:15,ACT,21,15,0.33661664441133754,0.33661664441133754,,R0,R1,0.0,"And after those dayes we tooke vp our cariages, & went vp to Hierusalem.","And after those days we took up our carriages, and went up to Jerusalem.","and after those dayes we tooke vp our cariages, & went vp to hierusalem.","and after those days we took up our carriages, and went up to jerusalem.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:2, insert:1}; examples=delete: [e] -> [] | delete: [e] -> [] | replace: [v] -> [u] | insert: [] -> [r] | replace: [&] -> [a n d] | replace: [v] -> [u] | replace: [H i] -> [J]","ops={replace:5, delete:0, insert:0}; examples=replace: [dayes] -> [days] | replace: [tooke vp] -> [took up] | replace: [cariages, &] -> [carriages, and] | replace: [vp] -> [up] | replace: [Hierusalem.] -> [Jerusalem.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And after those dayes we tooke vp our cariages & went vp to Hierusalem] -> [And after those days we took up our carriages and went up to Jerusalem]",
PSA:48:12,PSA,48,12,0.3362723397153049,0.3362723397153049,,R0,R1,0.0,"Walke about Sion, and goe round about her: tell the towres thereof.","Walk about Zion, and go round about her: tell the towers thereof.","walke about sion, and goe round about her: tell the towres thereof.","walk about zion, and go round about her: tell the towers thereof.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:1, delete:3, insert:1}; examples=delete: [e] -> [] | replace: [S] -> [Z] | delete: [e] -> [] | insert: [] -> [e] | delete: [e] -> []","ops={replace:4, delete:0, insert:0}; examples=replace: [Walke] -> [Walk] | replace: [Sion,] -> [Zion,] | replace: [goe] -> [go] | replace: [towres] -> [towers]","ops={replace:1, delete:0, insert:0}; examples=replace: [Walke about Sion and goe round about her tell the towres thereof] -> [Walk about Zion and go round about her tell the towers thereof]",
ISA:59:9,ISA,59,9,0.33196709462842067,0.33196709462842067,,R0,R1,0.0,"¶ Therefore is iudgement farre from vs, neither doth iustice ouertake vs: we waite for light, but behold obscuritie, for brightnesse, but we walke in darknesse.","Therefore is judgment far from us, neither doth justice overtake us: we wait for light, but behold obscurity; for brightness, but we walk in darkness.","¶ therefore is iudgement farre from vs, neither doth iustice ouertake vs: we waite for light, but behold obscuritie, for brightnesse, but we walke in darknesse.","therefore is judgment far from us, neither doth justice overtake us: we wait for light, but behold obscurity; for brightness, but we walk in darkness.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:6, delete:7, insert:0}; examples=delete: [¶  ] -> [] | replace: [i] -> [j] | delete: [e] -> [] | delete: [r e] -> [] | replace: [v] -> [u] | replace: [i] -> [j] | replace: [u] -> [v] | replace: [v] -> [u]","ops={replace:8, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [iudgement farre] -> [judgment far] | replace: [vs,] -> [us,] | replace: [iustice ouertake vs:] -> [justice overtake us:] | replace: [waite] -> [wait] | replace: [obscuritie,] -> [obscurity;] | replace: [brightnesse,] -> [brightness,] | replace: [walke] -> [walk]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ Therefore is iudgement farre from vs neither doth iustice ouertake vs we waite for light but behold obscuritie for brightnesse but we walke in darknesse] -> [Therefore is judgment far from us neither doth justice overtake us we wait for light but behold obscurity for brightness but we walk in darkness]",
LEV:23:5,LEV,23,5,0.33060219747352815,0.33060219747352815,,R0,R1,0.0,"In the fourteenth day of the first moneth at euen, is the Lords Passeouer.",In the fourteenth day of the first month at even is the LORD’s passover.,"in the fourteenth day of the first moneth at euen, is the lords passeouer.",in the fourteenth day of the first month at even is the lord’s passover.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:3, insert:0}; examples=delete: [e] -> [] | replace: [u] -> [v] | delete: [,] -> [] | replace: [o r d] -> [O R D ’] | replace: [P] -> [p] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:3, delete:0, insert:0}; examples=replace: [moneth] -> [month] | replace: [euen,] -> [even] | replace: [Lords Passeouer.] -> [LORD’s passover.]","ops={replace:1, delete:0, insert:0}; examples=replace: [In the fourteenth day of the first moneth at euen is the Lords Passeouer] -> [In the fourteenth day of the first month at even is the LORD’s passover]",
2SA:5:4,2SA,5,4,0.3299318407727513,0.3299318407727513,,R0,R1,0.0,"¶ Dauid was thirtie yeeres old when he began to reigne, and he reigned fourtie yeeres.","David was thirty years old when he began to reign, and he reigned forty years.","¶ dauid was thirtie yeeres old when he began to reigne, and he reigned fourtie yeeres.","david was thirty years old when he began to reign, and he reigned forty years.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:5, insert:0}; examples=delete: [¶  ] -> [] | replace: [u] -> [v] | replace: [i e] -> [y] | replace: [e] -> [a] | delete: [e] -> [] | delete: [e] -> [] | delete: [u] -> [] | replace: [i e] -> [y]","ops={replace:4, delete:0, insert:0}; examples=replace: [¶ Dauid] -> [David] | replace: [thirtie yeeres] -> [thirty years] | replace: [reigne,] -> [reign,] | replace: [fourtie yeeres.] -> [forty years.]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ Dauid was thirtie yeeres old when he began to reigne and he reigned fourtie yeeres] -> [David was thirty years old when he began to reign and he reigned forty years]",
COL:1:8,COL,1,8,0.327774974880342,0.327774974880342,,R0,R1,0.0,Who also declared vnto vs your loue in the spirit.,Who also declared unto us your love in the Spirit.,who also declared vnto vs your loue in the spirit.,who also declared unto us your love in the spirit.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:0, insert:0}; examples=replace: [v] -> [u] | replace: [v] -> [u] | replace: [u] -> [v] | replace: [s] -> [S]","ops={replace:3, delete:0, insert:0}; examples=replace: [vnto vs] -> [unto us] | replace: [loue] -> [love] | replace: [spirit.] -> [Spirit.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Who also declared vnto vs your loue in the spirit] -> [Who also declared unto us your love in the Spirit]",
JOB:21:25,JOB,21,25,0.32449344438151595,0.32449344438151595,,R0,R1,0.0,"And another dieth in the bitternesse of his soule, and neuer eateth with pleasure.","And another dieth in the bitterness of his soul, and never eateth with pleasure.","and another dieth in the bitternesse of his soule, and neuer eateth with pleasure.","and another dieth in the bitterness of his soul, and never eateth with pleasure.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:1, delete:2, insert:0}; examples=delete: [e] -> [] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:3, delete:0, insert:0}; examples=replace: [bitternesse] -> [bitterness] | replace: [soule,] -> [soul,] | replace: [neuer] -> [never]","ops={replace:1, delete:0, insert:0}; examples=replace: [And another dieth in the bitternesse of his soule and neuer eateth with pleasure] -> [And another dieth in the bitterness of his soul and never eateth with pleasure]",
1SA:18:3,1SA,18,3,0.32434169043108063,0.32434169043108063,,R0,R1,0.0,"Then Ionathan and Dauid made a couenant, because he loued him as his owne soule.","Then Jonathan and David made a covenant, because he loved him as his own soul.","then ionathan and dauid made a couenant, because he loued him as his owne soule.","then jonathan and david made a covenant, because he loved him as his own soul.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:2, insert:0}; examples=replace: [I] -> [J] | replace: [u] -> [v] | replace: [u] -> [v] | replace: [u] -> [v] | delete: [e] -> [] | delete: [e] -> []","ops={replace:5, delete:0, insert:0}; examples=replace: [Ionathan] -> [Jonathan] | replace: [Dauid] -> [David] | replace: [couenant,] -> [covenant,] | replace: [loued] -> [loved] | replace: [owne soule.] -> [own soul.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Then Ionathan and Dauid made a couenant because he loued him as his owne soule] -> [Then Jonathan and David made a covenant because he loved him as his own soul]",
1CH:12:36,1CH,12,36,0.3224632275056176,0.3224632275056176,,R0,R1,0.0,"And of Asher, such as went foorth to battell, expert in warre, fourtie thousand.","And of Asher, such as went forth to battle, expert in war, forty thousand.","and of asher, such as went foorth to battell, expert in warre, fourtie thousand.","and of asher, such as went forth to battle, expert in war, forty thousand.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:1, delete:4, insert:1}; examples=delete: [o] -> [] | insert: [] -> [l] | delete: [l l] -> [] | delete: [r e] -> [] | delete: [u] -> [] | replace: [i e] -> [y]","ops={replace:3, delete:0, insert:0}; examples=replace: [foorth] -> [forth] | replace: [battell,] -> [battle,] | replace: [warre, fourtie] -> [war, forty]","ops={replace:1, delete:0, insert:0}; examples=replace: [such as went foorth to battell expert in warre fourtie thousand] -> [such as went forth to battle expert in war forty thousand]",
JOB:8:3,JOB,8,3,0.32139545097558686,0.32139545097558686,,R0,R1,0.0,Doth God peruert iudgement? or doth the Almightie peruert iustice?,Doth God pervert judgment? or doth the Almighty pervert justice?,doth god peruert iudgement? or doth the almightie peruert iustice?,doth god pervert judgment? or doth the almighty pervert justice?,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:1, insert:0}; examples=replace: [u] -> [v] | replace: [i] -> [j] | delete: [e] -> [] | replace: [i e] -> [y] | replace: [u] -> [v] | replace: [i] -> [j]","ops={replace:2, delete:0, insert:0}; examples=replace: [peruert iudgement?] -> [pervert judgment?] | replace: [Almightie peruert iustice?] -> [Almighty pervert justice?]","ops={replace:1, delete:0, insert:0}; examples=replace: [Doth God peruert iudgement or doth the Almightie peruert iustice] -> [Doth God pervert judgment or doth the Almighty pervert justice]",
