unit_key,work_code,division_level_1,division_level_2,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_label_r0,drift_label_r1,drift_label_r2,residual_class,character_diff_summary,token_diff_summary,phrase_diff_summary,category_labels
MRK:15:37,MRK,15,37,0.2743330122085442,0.2743330122085442,,R0,R1,0.0,"And Iesus cryed with a loude voice, and gaue vp the ghost.","And Jesus cried with a loud voice, and gave up the ghost.","and iesus cryed with a loude voice, and gaue vp the ghost.","and jesus cried with a loud voice, and gave up the ghost.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:1, insert:0}; examples=replace: [I] -> [J] | replace: [y] -> [i] | delete: [e] -> [] | replace: [u] -> [v] | replace: [v] -> [u]","ops={replace:3, delete:0, insert:0}; examples=replace: [Iesus cryed] -> [Jesus cried] | replace: [loude] -> [loud] | replace: [gaue vp] -> [gave up]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Iesus cryed with a loude voice and gaue vp the ghost] -> [And Jesus cried with a loud voice and gave up the ghost]",
2CO:13:14,2CO,13,14,0.27430281793159605,0.27430281793159605,,R0,R1,0.0,"The grace of the Lord Iesus Christ, and the loue of God, and the communion of the holy Ghost, be with you all. Amen. The second Epistle to the Corinthians, was written from Philippos a citie of Macedonia, by Titus and Lucas.","The grace of the Lord Jesus Christ, and the love of God, and the communion of the Holy Ghost, be with you all. Amen.","the grace of the lord iesus christ, and the loue of god, and the communion of the holy ghost, be with you all. amen. the second epistle to the corinthians, was written from philippos a citie of macedonia, by titus and lucas.","the grace of the lord jesus christ, and the love of god, and the communion of the holy ghost, be with you all. amen.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:1, insert:0}; examples=replace: [I] -> [J] | replace: [u] -> [v] | replace: [h] -> [H] | delete: [  T h e   s e c o n d   E p i s t l e   t o   t h e   C o r i n t h i a n s ,   w a s   w r i t t e n   f r o m   P h i l i p p o s   a   c i t i e   o f   M a c e d o n i a ,   b y   T i t u s   a n d   L u c a s .] -> []","ops={replace:3, delete:1, insert:0}; examples=replace: [Iesus] -> [Jesus] | replace: [loue] -> [love] | replace: [holy] -> [Holy] | delete: [The second Epistle to the Corinthians, was written from Philippos a citie of Macedonia, by Titus and Lucas.] -> []","ops={replace:1, delete:1, insert:0}; examples=replace: [The grace of the Lord Iesus Christ and the loue of God and the communion of the holy Ghost] -> [The grace of the Lord Jesus Christ and the love of God and the communion of the Holy Ghost] | delete: [The second Epistle to the Corinthians was written from Philippos a citie of Macedonia by Titus and Lucas] -> []",
ACT:1:11,ACT,1,11,0.27404240708963956,0.27404240708963956,,R0,R1,0.0,"Which also said, Yee men of Galililee, why stand yee gazing vp into heauen? This same Iesus, which is taken vp from you into heauen, shall so come, in like maner as yee haue seene him goe into heauen.","Which also said, Ye men of Galilee, why stand ye gazing up into heaven? this same Jesus, which is taken up from you into heaven, shall so come in like manner as ye have seen him go into heaven.","which also said, yee men of galililee, why stand yee gazing vp into heauen? this same iesus, which is taken vp from you into heauen, shall so come, in like maner as yee haue seene him goe into heauen.","which also said, ye men of galilee, why stand ye gazing up into heaven? this same jesus, which is taken up from you into heaven, shall so come in like manner as ye have seen him go into heaven.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:8, delete:7, insert:1}; examples=delete: [e] -> [] | delete: [l i] -> [] | delete: [e] -> [] | replace: [v] -> [u] | replace: [u] -> [v] | replace: [T] -> [t] | replace: [I] -> [J] | replace: [v] -> [u]","ops={replace:13, delete:0, insert:0}; examples=replace: [Yee] -> [Ye] | replace: [Galililee,] -> [Galilee,] | replace: [yee] -> [ye] | replace: [vp] -> [up] | replace: [heauen? This] -> [heaven? this] | replace: [Iesus,] -> [Jesus,] | replace: [vp] -> [up] | replace: [heauen,] -> [heaven,]","ops={replace:1, delete:0, insert:0}; examples=replace: [Yee men of Galililee why stand yee gazing vp into heauen This same Iesus which is taken vp from you into heauen shall so come in like maner as yee haue seene him goe into heauen] -> [Ye men of Galilee why stand ye gazing up into heaven this same Jesus which is taken up from you into heaven shall so come in like manner as ye have seen him go into heaven]",
JOB:31:1,JOB,31,1,0.2733532261409881,0.2733532261409881,,R0,R1,0.0,I made a couenant with mine eyes; why then should I thinke vpon a mayd?,I made a covenant with mine eyes; why then should I think upon a maid?,i made a couenant with mine eyes; why then should i thinke vpon a mayd?,i made a covenant with mine eyes; why then should i think upon a maid?,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:1, insert:0}; examples=replace: [u] -> [v] | delete: [e] -> [] | replace: [v] -> [u] | replace: [y] -> [i]","ops={replace:3, delete:0, insert:0}; examples=replace: [couenant] -> [covenant] | replace: [thinke vpon] -> [think upon] | replace: [mayd?] -> [maid?]","ops={replace:1, delete:0, insert:0}; examples=replace: [I made a couenant with mine eyes why then should I thinke vpon a mayd] -> [I made a covenant with mine eyes why then should I think upon a maid]",
JHN:3:31,JHN,3,31,0.27295398822845385,0.27295398822845385,,R0,R1,0.0,"Hee that commeth from aboue, is aboue all: hee that is of the earth, is earthly, and speaketh of the earth: hee that c&#333;meth from heauen is aboue all:","He that cometh from above is above all: he that is of the earth is earthly, and speaketh of the earth: he that cometh from heaven is above all.","hee that commeth from aboue, is aboue all: hee that is of the earth, is earthly, and speaketh of the earth: hee that c&#333;meth from heauen is aboue all:","he that cometh from above is above all: he that is of the earth is earthly, and speaketh of the earth: he that cometh from heaven is above all.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:6, delete:6, insert:0}; examples=delete: [e] -> [] | delete: [m] -> [] | replace: [u] -> [v] | delete: [,] -> [] | replace: [u] -> [v] | delete: [e] -> [] | delete: [,] -> [] | delete: [e] -> []","ops={replace:10, delete:0, insert:0}; examples=replace: [Hee] -> [He] | replace: [commeth] -> [cometh] | replace: [aboue,] -> [above] | replace: [aboue] -> [above] | replace: [hee] -> [he] | replace: [earth,] -> [earth] | replace: [hee] -> [he] | replace: [c&#333;meth] -> [cometh]","ops={replace:2, delete:0, insert:0}; examples=replace: [Hee that commeth from aboue is aboue all hee that is of the earth is earthly] -> [He that cometh from above is above all he that is of the earth is earthly] | replace: [hee that c&#333 meth from heauen is aboue all] -> [he that cometh from heaven is above all]",
1SA:23:29,1SA,23,29,0.272784093390237,0.272784093390237,,R0,R1,0.0,"¶ And Dauid went vp from thence, and dwelt in strong holds at En-gedi.","And David went up from thence, and dwelt in strong holds at Engedi.","¶ and dauid went vp from thence, and dwelt in strong holds at en-gedi.","and david went up from thence, and dwelt in strong holds at engedi.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:2, insert:0}; examples=delete: [¶  ] -> [] | replace: [u] -> [v] | replace: [v] -> [u] | delete: [-] -> []","ops={replace:3, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [Dauid] -> [David] | replace: [vp] -> [up] | replace: [En-gedi.] -> [Engedi.]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ And Dauid went vp from thence and dwelt in strong holds at En-gedi] -> [And David went up from thence and dwelt in strong holds at Engedi]",
1CH:18:4,1CH,18,4,0.27242237706052164,0.27242237706052164,,R0,R1,0.0,"And Dauid tooke from him a thousand charets, and seuen thousand horsemen, and twentie thousand footmen: Dauid also houghed all the charet horses, but reserued of them an hundred charets.","And David took from him a thousand chariots, and seven thousand horsemen, and twenty thousand footmen: David also houghed all the chariot horses, but reserved of them an hundred chariots.","and dauid tooke from him a thousand charets, and seuen thousand horsemen, and twentie thousand footmen: dauid also houghed all the charet horses, but reserued of them an hundred charets.","and david took from him a thousand chariots, and seven thousand horsemen, and twenty thousand footmen: david also houghed all the chariot horses, but reserved of them an hundred chariots.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:8, delete:1, insert:0}; examples=replace: [u] -> [v] | delete: [e] -> [] | replace: [e] -> [i o] | replace: [u] -> [v] | replace: [i e] -> [y] | replace: [u] -> [v] | replace: [e] -> [i o] | replace: [u] -> [v]","ops={replace:8, delete:0, insert:0}; examples=replace: [Dauid tooke] -> [David took] | replace: [charets,] -> [chariots,] | replace: [seuen] -> [seven] | replace: [twentie] -> [twenty] | replace: [Dauid] -> [David] | replace: [charet] -> [chariot] | replace: [reserued] -> [reserved] | replace: [charets.] -> [chariots.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Dauid tooke from him a thousand charets and seuen thousand horsemen and twentie thousand footmen Dauid also houghed all the charet horses but reserued of them an hundred charets] -> [And David took from him a thousand chariots and seven thousand horsemen and twenty thousand footmen David also houghed all the chariot horses but reserved of them an hundred chariots]",
JHN:7:46,JHN,7,46,0.2718428238740316,0.2718428238740316,,R0,R1,0.0,"The officers answered, Neuer man spake like this man.","The officers answered, Never man spake like this man.","the officers answered, neuer man spake like this man.","the officers answered, never man spake like this man.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:1, delete:0, insert:0}; examples=replace: [u] -> [v]","ops={replace:1, delete:0, insert:0}; examples=replace: [Neuer] -> [Never]","ops={replace:1, delete:0, insert:0}; examples=replace: [Neuer man spake like this man] -> [Never man spake like this man]",
1SA:20:17,1SA,20,17,0.27178593819402297,0.27178593819402297,,R0,R1,0.0,"And Ionathan caused Dauid to sweare againe, because he loued him: for he loued him as he loued his owne soule.","And Jonathan caused David to swear again, because he loved him: for he loved him as he loved his own soul.","and ionathan caused dauid to sweare againe, because he loued him: for he loued him as he loued his owne soule.","and jonathan caused david to swear again, because he loved him: for he loved him as he loved his own soul.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:4, insert:0}; examples=replace: [I] -> [J] | replace: [u] -> [v] | delete: [e] -> [] | delete: [e] -> [] | replace: [u] -> [v] | replace: [u] -> [v] | replace: [u] -> [v] | delete: [e] -> []","ops={replace:7, delete:0, insert:0}; examples=replace: [Ionathan] -> [Jonathan] | replace: [Dauid] -> [David] | replace: [sweare againe,] -> [swear again,] | replace: [loued] -> [loved] | replace: [loued] -> [loved] | replace: [loued] -> [loved] | replace: [owne soule.] -> [own soul.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Ionathan caused Dauid to sweare againe because he loued him for he loued him as he loued his owne soule] -> [And Jonathan caused David to swear again because he loved him for he loved him as he loved his own soul]",
1CH:4:35,1CH,4,35,0.271408235017089,0.271408235017089,,R0,R1,0.0,"And Ioel, and Iehu the sonne of Iosibia, the sonne of Seraia, the sonne of Asiel,","And Joel, and Jehu the son of Josibiah, the son of Seraiah, the son of Asiel,","and ioel, and iehu the sonne of iosibia, the sonne of seraia, the sonne of asiel,","and joel, and jehu the son of josibiah, the son of seraiah, the son of asiel,",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:3, insert:2}; examples=replace: [I] -> [J] | replace: [I] -> [J] | delete: [n e] -> [] | replace: [I] -> [J] | insert: [] -> [h] | delete: [n e] -> [] | insert: [] -> [h] | delete: [n e] -> []","ops={replace:7, delete:0, insert:0}; examples=replace: [Ioel,] -> [Joel,] | replace: [Iehu] -> [Jehu] | replace: [sonne] -> [son] | replace: [Iosibia,] -> [Josibiah,] | replace: [sonne] -> [son] | replace: [Seraia,] -> [Seraiah,] | replace: [sonne] -> [son]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Ioel and Iehu the sonne of Iosibia the sonne of Seraia the sonne of Asiel] -> [And Joel and Jehu the son of Josibiah the son of Seraiah the son of Asiel]",
DEU:14:19,DEU,14,19,0.27137924928365,0.27137924928365,,R0,R1,0.0,"And euery creeping thing that flyeth, is vncleane vnto you: they shall not be eaten.",And every creeping thing that flieth is unclean unto you: they shall not be eaten.,"and euery creeping thing that flyeth, is vncleane vnto you: they shall not be eaten.",and every creeping thing that flieth is unclean unto you: they shall not be eaten.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:2, insert:0}; examples=replace: [u] -> [v] | replace: [y] -> [i] | delete: [,] -> [] | replace: [v] -> [u] | delete: [e] -> [] | replace: [v] -> [u]","ops={replace:3, delete:0, insert:0}; examples=replace: [euery] -> [every] | replace: [flyeth,] -> [flieth] | replace: [vncleane vnto] -> [unclean unto]","ops={replace:1, delete:0, insert:0}; examples=replace: [And euery creeping thing that flyeth is vncleane vnto you] -> [And every creeping thing that flieth is unclean unto you]",
ACT:19:7,ACT,19,7,0.2706662423744086,0.2706662423744086,,R0,R1,0.0,And all &thorn; men were about twelue.,And all the men were about twelve.,and all &thorn; men were about twelue.,and all the men were about twelve.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:1, insert:0}; examples=delete: [&] -> [] | replace: [o r n ;] -> [e] | replace: [u] -> [v]","ops={replace:2, delete:0, insert:0}; examples=replace: [&thorn;] -> [the] | replace: [twelue.] -> [twelve.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And all &thorn men were about twelue] -> [And all the men were about twelve]",
2CO:7:2,2CO,7,2,0.2704502062249684,0.2704502062249684,,R0,R1,0.0,"Receiue vs, we haue wronged no man, wee haue corrupted no man, wee haue defrauded no man.","Receive us; we have wronged no man, we have corrupted no man, we have defrauded no man.","receiue vs, we haue wronged no man, wee haue corrupted no man, wee haue defrauded no man.","receive us; we have wronged no man, we have corrupted no man, we have defrauded no man.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:6, delete:2, insert:0}; examples=replace: [u] -> [v] | replace: [v] -> [u] | replace: [,] -> [;] | replace: [u] -> [v] | delete: [e] -> [] | replace: [u] -> [v] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:4, delete:0, insert:0}; examples=replace: [Receiue vs,] -> [Receive us;] | replace: [haue] -> [have] | replace: [wee haue] -> [we have] | replace: [wee haue] -> [we have]","ops={replace:1, delete:0, insert:0}; examples=replace: [Receiue vs we haue wronged no man wee haue corrupted no man wee haue defrauded no man] -> [Receive us we have wronged no man we have corrupted no man we have defrauded no man]",
PSA:34:22,PSA,34,22,0.2701986133518942,0.2701986133518942,,R0,R1,0.0,"The Lord redeemech the soule of his seruants: and none of them that trust in him, shalbe desolate.",The LORD redeemeth the soul of his servants: and none of them that trust in him shall be desolate.,"the lord redeemech the soule of his seruants: and none of them that trust in him, shalbe desolate.",the lord redeemeth the soul of his servants: and none of them that trust in him shall be desolate.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:2, insert:1}; examples=replace: [o r d] -> [O R D] | replace: [c] -> [t] | delete: [e] -> [] | replace: [u] -> [v] | delete: [,] -> [] | insert: [] -> [l  ]","ops={replace:4, delete:0, insert:0}; examples=replace: [Lord redeemech] -> [LORD redeemeth] | replace: [soule] -> [soul] | replace: [seruants:] -> [servants:] | replace: [him, shalbe] -> [him shall be]","ops={replace:1, delete:0, insert:0}; examples=replace: [The Lord redeemech the soule of his seruants and none of them that trust in him shalbe desolate] -> [The LORD redeemeth the soul of his servants and none of them that trust in him shall be desolate]",
1SA:20:11,1SA,20,11,0.2700384555878492,0.2700384555878492,,R0,R1,0.0,"¶ And Ionathan said vnto Dauid, Come, and let vs goe out into the field. And they went out both of them into the field.","And Jonathan said unto David, Come, and let us go out into the field. And they went out both of them into the field.","¶ and ionathan said vnto dauid, come, and let vs goe out into the field. and they went out both of them into the field.","and jonathan said unto david, come, and let us go out into the field. and they went out both of them into the field.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:2, insert:0}; examples=delete: [¶  ] -> [] | replace: [I] -> [J] | replace: [v] -> [u] | replace: [u] -> [v] | replace: [v] -> [u] | delete: [e] -> []","ops={replace:3, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [Ionathan] -> [Jonathan] | replace: [vnto Dauid,] -> [unto David,] | replace: [vs goe] -> [us go]","ops={replace:2, delete:0, insert:0}; examples=replace: [¶ And Ionathan said vnto Dauid] -> [And Jonathan said unto David] | replace: [and let vs goe out into the field] -> [and let us go out into the field]",
ACT:20:33,ACT,20,33,0.26997886089808754,0.26997886089808754,,R0,R1,0.0,"I haue coueted no mans siluer, or golde, or apparell.","I have coveted no man’s silver, or gold, or apparel.","i haue coueted no mans siluer, or golde, or apparell.","i have coveted no man’s silver, or gold, or apparel.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:2, insert:1}; examples=replace: [u] -> [v] | replace: [u] -> [v] | insert: [] -> [’] | replace: [u] -> [v] | delete: [e] -> [] | delete: [l] -> []","ops={replace:4, delete:0, insert:0}; examples=replace: [haue coueted] -> [have coveted] | replace: [mans siluer,] -> [man’s silver,] | replace: [golde,] -> [gold,] | replace: [apparell.] -> [apparel.]","ops={replace:1, delete:0, insert:0}; examples=replace: [I haue coueted no mans siluer or golde or apparell] -> [I have coveted no man’s silver or gold or apparel]",
GEN:5:30,GEN,5,30,0.26989399088959953,0.26989399088959953,,R0,R1,0.0,"And Lamech liued, after hee begate Noah, fiue hundred ninetie and fiue yeeres, and begate sonnes and daughters.","And Lamech lived after he begat Noah five hundred ninety and five years, and begat sons and daughters:","and lamech liued, after hee begate noah, fiue hundred ninetie and fiue yeeres, and begate sonnes and daughters.","and lamech lived after he begat noah five hundred ninety and five years, and begat sons and daughters:",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:6, delete:7, insert:0}; examples=replace: [u] -> [v] | delete: [,] -> [] | delete: [e] -> [] | delete: [e] -> [] | delete: [,] -> [] | replace: [u] -> [v] | replace: [i e] -> [y] | replace: [u] -> [v]","ops={replace:6, delete:0, insert:0}; examples=replace: [liued,] -> [lived] | replace: [hee begate Noah, fiue] -> [he begat Noah five] | replace: [ninetie] -> [ninety] | replace: [fiue yeeres,] -> [five years,] | replace: [begate sonnes] -> [begat sons] | replace: [daughters.] -> [daughters:]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Lamech liued after hee begate Noah fiue hundred ninetie and fiue yeeres and begate sonnes and daughters] -> [And Lamech lived after he begat Noah five hundred ninety and five years and begat sons and daughters]",
ACT:27:26,ACT,27,26,0.26968462363982526,0.26968462363982526,,R0,R1,0.0,"Howbeit, we must be cast vpon a certaine Iland.",Howbeit we must be cast upon a certain island.,"howbeit, we must be cast vpon a certaine iland.",howbeit we must be cast upon a certain island.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:2, insert:0}; examples=delete: [,] -> [] | replace: [v] -> [u] | delete: [e] -> [] | replace: [I] -> [i s]","ops={replace:3, delete:0, insert:0}; examples=replace: [Howbeit,] -> [Howbeit] | replace: [vpon] -> [upon] | replace: [certaine Iland.] -> [certain island.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Howbeit we must be cast vpon a certaine Iland] -> [Howbeit we must be cast upon a certain island]",
COL:1:13,COL,1,13,0.2695963903023151,0.2695963903023151,,R0,R1,0.0,"Who hath deliuered vs from the power of darkenesse, and hath translated vs into the kingdome of his deare Sonne,","Who hath delivered us from the power of darkness, and hath translated us into the kingdom of his dear Son:","who hath deliuered vs from the power of darkenesse, and hath translated vs into the kingdome of his deare sonne,","who hath delivered us from the power of darkness, and hath translated us into the kingdom of his dear son:",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:4, insert:0}; examples=replace: [u] -> [v] | replace: [v] -> [u] | delete: [e] -> [] | delete: [e] -> [] | replace: [v] -> [u] | delete: [e] -> [] | delete: [e] -> [] | replace: [n e ,] -> [:]","ops={replace:5, delete:0, insert:0}; examples=replace: [deliuered vs] -> [delivered us] | replace: [darkenesse,] -> [darkness,] | replace: [vs] -> [us] | replace: [kingdome] -> [kingdom] | replace: [deare Sonne,] -> [dear Son:]","ops={replace:1, delete:0, insert:0}; examples=replace: [Who hath deliuered vs from the power of darkenesse and hath translated vs into the kingdome of his deare Sonne] -> [Who hath delivered us from the power of darkness and hath translated us into the kingdom of his dear Son]",
JOS:7:10,JOS,7,10,0.26927619809837544,0.26927619809837544,,R0,R1,0.0,"¶ And the Lord saide vnto Ioshua, Get thee vp; wherefore liest thou thus vpon thy face?","And the LORD said unto Joshua, Get thee up; wherefore liest thou thus upon thy face?","¶ and the lord saide vnto ioshua, get thee vp; wherefore liest thou thus vpon thy face?","and the lord said unto joshua, get thee up; wherefore liest thou thus upon thy face?",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:2, insert:0}; examples=delete: [¶  ] -> [] | replace: [o r d] -> [O R D] | delete: [e] -> [] | replace: [v] -> [u] | replace: [I] -> [J] | replace: [v] -> [u] | replace: [v] -> [u]","ops={replace:3, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [Lord saide vnto Ioshua,] -> [LORD said unto Joshua,] | replace: [vp;] -> [up;] | replace: [vpon] -> [upon]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ And the Lord saide vnto Ioshua Get thee vp wherefore liest thou thus vpon thy face] -> [And the LORD said unto Joshua Get thee up wherefore liest thou thus upon thy face]",
LEV:15:4,LEV,15,4,0.26918809124040666,0.26918809124040666,,R0,R1,0.0,"Euery bed whereon he lieth, that hath the issue, is vncleane: and euery thing whereon he sitteth, shall bee vncleane.","Every bed, whereon he lieth that hath the issue, is unclean: and every thing, whereon he sitteth, shall be unclean.","euery bed whereon he lieth, that hath the issue, is vncleane: and euery thing whereon he sitteth, shall bee vncleane.","every bed, whereon he lieth that hath the issue, is unclean: and every thing, whereon he sitteth, shall be unclean.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:4, insert:2}; examples=replace: [u] -> [v] | insert: [] -> [,] | delete: [,] -> [] | replace: [v] -> [u] | delete: [e] -> [] | replace: [u] -> [v] | insert: [] -> [,] | delete: [e] -> []","ops={replace:5, delete:0, insert:0}; examples=replace: [Euery bed] -> [Every bed,] | replace: [lieth,] -> [lieth] | replace: [vncleane:] -> [unclean:] | replace: [euery thing] -> [every thing,] | replace: [bee vncleane.] -> [be unclean.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Euery bed whereon he lieth that hath the issue is vncleane and euery thing whereon he sitteth shall bee vncleane] -> [Every bed whereon he lieth that hath the issue is unclean and every thing whereon he sitteth shall be unclean]",
GEN:49:9,GEN,49,9,0.26781014543218706,0.26781014543218706,,R0,R1,0.0,"Iudah is a Lyons whelpe: from the pray my sonne thou art gone vp: he stouped downe, hee couched as a Lyon, and as an old Lyon: who shall rouse him vp?","Judah is a lion’s whelp: from the prey, my son, thou art gone up: he stooped down, he couched as a lion, and as an old lion; who shall rouse him up?","iudah is a lyons whelpe: from the pray my sonne thou art gone vp: he stouped downe, hee couched as a lyon, and as an old lyon: who shall rouse him vp?","judah is a lion’s whelp: from the prey, my son, thou art gone up: he stooped down, he couched as a lion, and as an old lion; who shall rouse him up?",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:10, delete:3, insert:2}; examples=replace: [I] -> [J] | replace: [L y] -> [l i] | insert: [] -> [’] | delete: [e] -> [] | replace: [a] -> [e] | insert: [] -> [,] | replace: [n e] -> [,] | replace: [v] -> [u]","ops={replace:9, delete:0, insert:0}; examples=replace: [Iudah] -> [Judah] | replace: [Lyons whelpe:] -> [lion’s whelp:] | replace: [pray] -> [prey,] | replace: [sonne] -> [son,] | replace: [vp:] -> [up:] | replace: [stouped downe, hee] -> [stooped down, he] | replace: [Lyon,] -> [lion,] | replace: [Lyon:] -> [lion;]","ops={replace:1, delete:0, insert:0}; examples=replace: [Iudah is a Lyons whelpe from the pray my sonne thou art gone vp he stouped downe hee couched as a Lyon and as an old Lyon who shall rouse him vp] -> [Judah is a lion’s whelp from the prey my son thou art gone up he stooped down he couched as a lion and as an old lion who shall rouse him up]",
LUK:7:35,LUK,7,35,0.267699982269347,0.267699982269347,,R0,R1,0.0,But wisedome is iustified of all her children.,But wisdom is justified of all her children.,but wisedome is iustified of all her children.,but wisdom is justified of all her children.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:1, delete:2, insert:0}; examples=delete: [e] -> [] | delete: [e] -> [] | replace: [i] -> [j]","ops={replace:2, delete:0, insert:0}; examples=replace: [wisedome] -> [wisdom] | replace: [iustified] -> [justified]","ops={replace:1, delete:0, insert:0}; examples=replace: [But wisedome is iustified of all her children] -> [But wisdom is justified of all her children]",
2SA:8:4,2SA,8,4,0.26728408905596646,0.26728408905596646,,R0,R1,0.0,"And Dauid tooke from him a thousand charets, and seuen hundred horsemen, and twentie thousand footemen: and Dauid houghed all the charet horses, but reserued of them for an hundred charets.","And David took from him a thousand chariots, and seven hundred horsemen, and twenty thousand footmen: and David houghed all the chariot horses, but reserved of them for an hundred chariots.","and dauid tooke from him a thousand charets, and seuen hundred horsemen, and twentie thousand footemen: and dauid houghed all the charet horses, but reserued of them for an hundred charets.","and david took from him a thousand chariots, and seven hundred horsemen, and twenty thousand footmen: and david houghed all the chariot horses, but reserved of them for an hundred chariots.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:8, delete:2, insert:0}; examples=replace: [u] -> [v] | delete: [e] -> [] | replace: [e] -> [i o] | replace: [u] -> [v] | replace: [i e] -> [y] | delete: [e] -> [] | replace: [u] -> [v] | replace: [e] -> [i o]","ops={replace:9, delete:0, insert:0}; examples=replace: [Dauid tooke] -> [David took] | replace: [charets,] -> [chariots,] | replace: [seuen] -> [seven] | replace: [twentie] -> [twenty] | replace: [footemen:] -> [footmen:] | replace: [Dauid] -> [David] | replace: [charet] -> [chariot] | replace: [reserued] -> [reserved]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Dauid tooke from him a thousand charets and seuen hundred horsemen and twentie thousand footemen and Dauid houghed all the charet horses but reserued of them for an hundred charets] -> [And David took from him a thousand chariots and seven hundred horsemen and twenty thousand footmen and David houghed all the chariot horses but reserved of them for an hundred chariots]",
PRO:7:12,PRO,7,12,0.26722594596802773,0.26722594596802773,,R0,R1,0.0,"Now is shee without, now in the streetes, and lieth in waite at euery corner.)","Now is she without, now in the streets, and lieth in wait at every corner.)","now is shee without, now in the streetes, and lieth in waite at euery corner.)","now is she without, now in the streets, and lieth in wait at every corner.)",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:1, delete:3, insert:0}; examples=delete: [e] -> [] | delete: [e] -> [] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:4, delete:0, insert:0}; examples=replace: [shee] -> [she] | replace: [streetes,] -> [streets,] | replace: [waite] -> [wait] | replace: [euery] -> [every]","ops={replace:1, delete:0, insert:0}; examples=replace: [Now is shee without now in the streetes and lieth in waite at euery corner] -> [Now is she without now in the streets and lieth in wait at every corner]",
