rank_overall,rank_within_representation,rank_within_classification,rank_within_work,unit_key,work_code,work_name,representation,classification,drift_value,threshold_primary,threshold_secondary,threshold_source,excess_over_primary,excess_over_secondary,drift_to_primary_ratio,drift_to_secondary_ratio,small_sample_flag,mad_zero_flag
122,61,61,2,2SA:6:14,2SA,2Samuel,R1,STRONG_OUTLIER,0.3109068398949275,0.2628056201398644,0.2042033708550034,WORK,0.048101219755063096,0.10670346903992411,1.1830296465100851,1.5225352970088333,False,False
123,62,62,1,JER:49:25,JER,Jeremiah,R0,STRONG_OUTLIER,0.3103136557230892,0.203825573325914,0.1595710794486916,WORK,0.10648808239717522,0.15074257627439763,1.5224471132820139,1.9446735385585163,False,False
124,62,62,1,JER:49:25,JER,Jeremiah,R1,STRONG_OUTLIER,0.3103136557230892,0.203825573325914,0.1595710794486916,WORK,0.10648808239717522,0.15074257627439763,1.5224471132820139,1.9446735385585163,False,False
125,63,63,9,GEN:8:10,GEN,Genesis,R0,STRONG_OUTLIER,0.3100847538415795,0.2785225450278982,0.1976616792286194,WORK,0.031562208813681325,0.11242307461296011,1.1133201221126279,1.5687651498848665,False,False
126,63,63,9,GEN:8:10,GEN,Genesis,R1,STRONG_OUTLIER,0.3100847538415795,0.2785225450278982,0.1976616792286194,WORK,0.031562208813681325,0.11242307461296011,1.1133201221126279,1.5687651498848665,False,False
127,64,64,2,JER:48:21,JER,Jeremiah,R0,STRONG_OUTLIER,0.3098126208352847,0.203825573325914,0.1595710794486916,WORK,0.10598704750937071,0.15024154138659312,1.5199889581073276,1.941533653251382,False,False
128,64,64,2,JER:48:21,JER,Jeremiah,R1,STRONG_OUTLIER,0.3098126208352847,0.203825573325914,0.1595710794486916,WORK,0.10598704750937071,0.15024154138659312,1.5199889581073276,1.941533653251382,False,False
129,65,65,2,EXO:15:18,EXO,Exodus,R0,STRONG_OUTLIER,0.3093949296990901,0.2061688329235183,0.1458137712888438,WORK,0.10322609677557179,0.1635811584102463,1.5006872052957936,2.1218498565969255,False,False
130,65,65,2,EXO:15:18,EXO,Exodus,R1,STRONG_OUTLIER,0.3093949296990901,0.2061688329235183,0.1458137712888438,WORK,0.10322609677557179,0.1635811584102463,1.5006872052957936,2.1218498565969255,False,False
131,66,66,4,JHN:8:1,JHN,John,R0,STRONG_OUTLIER,0.30819939397834,0.2799187388240086,0.1962180196842647,WORK,0.028280655154331424,0.11198137429407531,1.1010316610925863,1.5706987282527112,False,False
132,66,66,4,JHN:8:1,JHN,John,R1,STRONG_OUTLIER,0.30819939397834,0.2799187388240086,0.1962180196842647,WORK,0.028280655154331424,0.11198137429407531,1.1010316610925863,1.5706987282527112,False,False
133,67,67,4,DEU:2:13,DEU,Deuteronomy,R0,STRONG_OUTLIER,0.3076196777911686,0.2277736606676687,0.158268997269363,WORK,0.07984601712349992,0.1493506805218056,1.350549826039801,1.943650892458875,False,False
134,67,67,4,DEU:2:13,DEU,Deuteronomy,R1,STRONG_OUTLIER,0.3076196777911686,0.2277736606676687,0.158268997269363,WORK,0.07984601712349992,0.1493506805218056,1.350549826039801,1.943650892458875,False,False
135,68,68,1,GAL:4:26,GAL,Galatians,R0,STRONG_OUTLIER,0.3073506927225476,0.2616443134323326,0.1651665865211423,WORK,0.04570637929021504,0.1421841062014053,1.174688984028066,1.8608527257006968,False,False
136,68,68,1,GAL:4:26,GAL,Galatians,R1,STRONG_OUTLIER,0.3073506927225476,0.2616443134323326,0.1651665865211423,WORK,0.04570637929021504,0.1421841062014053,1.174688984028066,1.8608527257006968,False,False
137,69,69,10,GEN:47:16,GEN,Genesis,R0,STRONG_OUTLIER,0.3069833865287863,0.2785225450278982,0.1976616792286194,WORK,0.028460841500888123,0.10932170730016691,1.1021850547072853,1.5530748687696985,False,False
138,69,69,10,GEN:47:16,GEN,Genesis,R1,STRONG_OUTLIER,0.3069833865287863,0.2785225450278982,0.1976616792286194,WORK,0.028460841500888123,0.10932170730016691,1.1021850547072853,1.5530748687696985,False,False
139,70,70,1,ROM:16:27,ROM,Romans,R0,STRONG_OUTLIER,0.3068300332650655,0.2309266196192162,0.1560124813251275,WORK,0.07590341364584932,0.15081755193993804,1.3286906194314427,1.9667018347438285,False,False
140,70,70,1,ROM:16:27,ROM,Romans,R1,STRONG_OUTLIER,0.3068300332650655,0.2309266196192162,0.1560124813251275,WORK,0.07590341364584932,0.15081755193993804,1.3286906194314427,1.9667018347438285,False,False
141,71,71,1,2KI:11:21,2KI,2Kings,R0,STRONG_OUTLIER,0.3059654195875244,0.2042283105495926,0.1574881551780614,WORK,0.10173710903793179,0.148477264409463,1.498153800343107,1.9427836921550679,False,False
142,71,71,1,2KI:11:21,2KI,2Kings,R1,STRONG_OUTLIER,0.3059654195875244,0.2042283105495926,0.1574881551780614,WORK,0.10173710903793179,0.148477264409463,1.498153800343107,1.9427836921550679,False,False
143,72,72,4,1CH:11:7,1CH,1Chronicles,R0,STRONG_OUTLIER,0.3057480658140206,0.2568844066016262,0.1958660090019126,WORK,0.048863659212394384,0.109882056812108,1.1902165252411434,1.5610062581661885,False,False
144,72,72,4,1CH:11:7,1CH,1Chronicles,R1,STRONG_OUTLIER,0.3057480658140206,0.2568844066016262,0.1958660090019126,WORK,0.048863659212394384,0.109882056812108,1.1902165252411434,1.5610062581661885,False,False
145,73,73,2,1CO:16:14,1CO,1Corinthians,R0,STRONG_OUTLIER,0.3056874124410454,0.2749938527419566,0.1602659200966021,WORK,0.030693559699088824,0.14542149234444332,1.1116154393745319,1.907376267248763,False,False
146,73,73,2,1CO:16:14,1CO,1Corinthians,R1,STRONG_OUTLIER,0.3056874124410454,0.2749938527419566,0.1602659200966021,WORK,0.030693559699088824,0.14542149234444332,1.1116154393745319,1.907376267248763,False,False
147,74,74,3,JER:33:17,JER,Jeremiah,R0,STRONG_OUTLIER,0.3042928000977183,0.203825573325914,0.1595710794486916,WORK,0.10046722677180431,0.14472172064902672,1.4929078580888313,1.906942042060701,False,False
148,74,74,3,JER:33:17,JER,Jeremiah,R1,STRONG_OUTLIER,0.3042928000977183,0.203825573325914,0.1595710794486916,WORK,0.10046722677180431,0.14472172064902672,1.4929078580888313,1.906942042060701,False,False
149,75,75,2,NEH:7:36,NEH,Nehemiah,R0,STRONG_OUTLIER,0.3031543197704123,0.249097416043593,0.1712008590080952,WORK,0.05405690372681929,0.1319534607623171,1.2170110978483981,1.770752328737309,False,False
150,75,75,2,NEH:7:36,NEH,Nehemiah,R1,STRONG_OUTLIER,0.3031543197704123,0.249097416043593,0.1712008590080952,WORK,0.05405690372681929,0.1319534607623171,1.2170110978483981,1.770752328737309,False,False
151,76,76,4,LUK:9:51,LUK,Luke,R0,STRONG_OUTLIER,0.3025274135802152,0.2425750004264786,0.1904093970791806,WORK,0.05995241315373659,0.11211801650103459,1.247150007413511,1.5888260675202444,False,False
152,76,76,4,LUK:9:51,LUK,Luke,R1,STRONG_OUTLIER,0.3025274135802152,0.2425750004264786,0.1904093970791806,WORK,0.05995241315373659,0.11211801650103459,1.247150007413511,1.5888260675202444,False,False
153,77,77,6,JOB:30:4,JOB,Job,R0,STRONG_OUTLIER,0.3019294097957513,0.2593421210617336,0.1879247125578857,WORK,0.04258728873401768,0.11400469723786558,1.164212772532543,1.6066509065578545,False,False
154,77,77,6,JOB:30:4,JOB,Job,R1,STRONG_OUTLIER,0.3019294097957513,0.2593421210617336,0.1879247125578857,WORK,0.04258728873401768,0.11400469723786558,1.164212772532543,1.6066509065578545,False,False
155,78,78,2,EPH:5:7,EPH,Ephesians,R0,STRONG_OUTLIER,0.3012893965485023,0.3000571320932129,0.2029310592154672,WORK,0.0012322644552894002,0.09835833733303509,1.0041067660904877,1.4846884341573392,False,False
156,78,78,2,EPH:5:7,EPH,Ephesians,R1,STRONG_OUTLIER,0.3012893965485023,0.3000571320932129,0.2029310592154672,WORK,0.0012322644552894002,0.09835833733303509,1.0041067660904877,1.4846884341573392,False,False
157,79,79,2,PRO:4:7,PRO,Proverbs,R0,STRONG_OUTLIER,0.3010664105021882,0.2365615998472131,0.1658406971808283,WORK,0.0645048106549751,0.13522571332135988,1.272676591199233,1.815395229398447,False,False
158,79,79,2,PRO:4:7,PRO,Proverbs,R1,STRONG_OUTLIER,0.3010664105021882,0.2365615998472131,0.1658406971808283,WORK,0.0645048106549751,0.13522571332135988,1.272676591199233,1.815395229398447,False,False
159,80,80,2,EZR:2:34,EZR,Ezra,R0,STRONG_OUTLIER,0.3005829485998124,0.2643609161924914,0.1937090361219623,WORK,0.03622203240732097,0.10687391247785008,1.1370173508588777,1.5517239392516544,False,False
160,80,80,2,EZR:2:34,EZR,Ezra,R1,STRONG_OUTLIER,0.3005829485998124,0.2643609161924914,0.1937090361219623,WORK,0.03622203240732097,0.10687391247785008,1.1370173508588777,1.5517239392516544,False,False
161,81,81,10,PSA:119:93,PSA,Psalms,R0,STRONG_OUTLIER,0.3004568295653783,0.2517472342683223,0.1720894079000068,WORK,0.048709595297055985,0.1283674216653715,1.1934861188788248,1.7459344722712968,False,False
162,81,81,10,PSA:119:93,PSA,Psalms,R1,STRONG_OUTLIER,0.3004568295653783,0.2517472342683223,0.1720894079000068,WORK,0.048709595297055985,0.1283674216653715,1.1934861188788248,1.7459344722712968,False,False
163,82,82,3,JOS:3:11,JOS,Joshua,R0,STRONG_OUTLIER,0.3001837730860344,0.2547743068240014,0.2047369488266913,WORK,0.045409466262033016,0.09544682425934309,1.1782340881547446,1.4661924718832178,False,False
164,82,82,3,JOS:3:11,JOS,Joshua,R1,STRONG_OUTLIER,0.3001837730860344,0.2547743068240014,0.2047369488266913,WORK,0.045409466262033016,0.09544682425934309,1.1782340881547446,1.4661924718832178,False,False
165,83,83,5,DEU:33:25,DEU,Deuteronomy,R0,STRONG_OUTLIER,0.2998167183550807,0.2277736606676687,0.158268997269363,WORK,0.07204305768741204,0.14154772108571773,1.3162923117459393,1.8943490104054503,False,False
166,83,83,5,DEU:33:25,DEU,Deuteronomy,R1,STRONG_OUTLIER,0.2998167183550807,0.2277736606676687,0.158268997269363,WORK,0.07204305768741204,0.14154772108571773,1.3162923117459393,1.8943490104054503,False,False
167,84,84,1,NUM:19:15,NUM,Numbers,R0,STRONG_OUTLIER,0.299551182031171,0.2060272335177108,0.1521304504522337,WORK,0.09352394851346019,0.1474207315789373,1.4539397385318023,1.9690415767566851,False,False
168,84,84,1,NUM:19:15,NUM,Numbers,R1,STRONG_OUTLIER,0.299551182031171,0.2060272335177108,0.1521304504522337,WORK,0.09352394851346019,0.1474207315789373,1.4539397385318023,1.9690415767566851,False,False
169,85,85,5,1CH:23:3,1CH,1Chronicles,R0,STRONG_OUTLIER,0.2990025199196919,0.2568844066016262,0.1958660090019126,WORK,0.0421181133180657,0.10313651091777931,1.1639574541532296,1.5265666638297215,False,False
170,85,85,5,1CH:23:3,1CH,1Chronicles,R1,STRONG_OUTLIER,0.2990025199196919,0.2568844066016262,0.1958660090019126,WORK,0.0421181133180657,0.10313651091777931,1.1639574541532296,1.5265666638297215,False,False
171,86,86,11,PSA:7:2,PSA,Psalms,R0,STRONG_OUTLIER,0.2988066235100954,0.2517472342683223,0.1720894079000068,WORK,0.04705938924177311,0.1267172156100886,1.18693110722168,1.7363452356330853,False,False
172,86,86,11,PSA:7:2,PSA,Psalms,R1,STRONG_OUTLIER,0.2988066235100954,0.2517472342683223,0.1720894079000068,WORK,0.04705938924177311,0.1267172156100886,1.18693110722168,1.7363452356330853,False,False
173,87,87,3,MAT:20:17,MAT,Matthew,R0,STRONG_OUTLIER,0.2987054091055837,0.2574919331800241,0.1896752365333116,WORK,0.04121347592555957,0.1090301725722721,1.1600573478810514,1.5748255521649173,False,False
174,87,87,3,MAT:20:17,MAT,Matthew,R1,STRONG_OUTLIER,0.2987054091055837,0.2574919331800241,0.1896752365333116,WORK,0.04121347592555957,0.1090301725722721,1.1600573478810514,1.5748255521649173,False,False
175,88,88,6,DEU:3:7,DEU,Deuteronomy,R0,STRONG_OUTLIER,0.2976527545946136,0.2277736606676687,0.158268997269363,WORK,0.06987909392694491,0.1393837573252506,1.3067918113187873,1.8806763151979096,False,False
176,88,88,6,DEU:3:7,DEU,Deuteronomy,R1,STRONG_OUTLIER,0.2976527545946136,0.2277736606676687,0.158268997269363,WORK,0.06987909392694491,0.1393837573252506,1.3067918113187873,1.8806763151979096,False,False
177,89,89,3,MRK:8:5,MRK,Mark,R0,STRONG_OUTLIER,0.2965251048565553,0.2485395579355932,0.180716099125319,WORK,0.0479855469209621,0.11580900573123631,1.1930700582214648,1.6408339173530282,False,False
178,89,89,3,MRK:8:5,MRK,Mark,R1,STRONG_OUTLIER,0.2965251048565553,0.2485395579355932,0.180716099125319,WORK,0.0479855469209621,0.11580900573123631,1.1930700582214648,1.6408339173530282,False,False
179,90,90,5,JHN:11:36,JHN,John,R0,STRONG_OUTLIER,0.2958166460155398,0.2799187388240086,0.1962180196842647,WORK,0.015897907191531224,0.09959862633127511,1.0567947228482142,1.5075916396034357,False,False
180,90,90,5,JHN:11:36,JHN,John,R1,STRONG_OUTLIER,0.2958166460155398,0.2799187388240086,0.1962180196842647,WORK,0.015897907191531224,0.09959862633127511,1.0567947228482142,1.5075916396034357,False,False
181,91,91,12,PSA:50:10,PSA,Psalms,R0,STRONG_OUTLIER,0.2945650922632115,0.2517472342683223,0.1720894079000068,WORK,0.042817857994889186,0.12247568436320469,1.1700827344512241,1.7116979822161376,False,False
182,91,91,12,PSA:50:10,PSA,Psalms,R1,STRONG_OUTLIER,0.2945650922632115,0.2517472342683223,0.1720894079000068,WORK,0.042817857994889186,0.12247568436320469,1.1700827344512241,1.7116979822161376,False,False
183,92,92,13,PSA:22:21,PSA,Psalms,R0,STRONG_OUTLIER,0.2940807001104293,0.2517472342683223,0.1720894079000068,WORK,0.04233346584210701,0.12199129221042251,1.1681586134010367,1.7088832119249664,False,False
184,92,92,13,PSA:22:21,PSA,Psalms,R1,STRONG_OUTLIER,0.2940807001104293,0.2517472342683223,0.1720894079000068,WORK,0.04233346584210701,0.12199129221042251,1.1681586134010367,1.7088832119249664,False,False
185,93,93,2,LAM:3:38,LAM,Lamentations,R0,STRONG_OUTLIER,0.2940781555190245,0.2938539035754291,0.1679356922785318,WORK,0.00022425194359537715,0.1261424632404927,1.0007631409379518,1.7511355181796469,False,False
186,93,93,2,LAM:3:38,LAM,Lamentations,R1,STRONG_OUTLIER,0.2940781555190245,0.2938539035754291,0.1679356922785318,WORK,0.00022425194359537715,0.1261424632404927,1.0007631409379518,1.7511355181796469,False,False
187,94,94,11,GEN:30:5,GEN,Genesis,R0,STRONG_OUTLIER,0.2937679705658492,0.2785225450278982,0.1976616792286194,WORK,0.015245425537950996,0.09610629133722978,1.0547367737732827,1.4862161027483296,False,False
188,94,94,11,GEN:30:5,GEN,Genesis,R1,STRONG_OUTLIER,0.2937679705658492,0.2785225450278982,0.1976616792286194,WORK,0.015245425537950996,0.09610629133722978,1.0547367737732827,1.4862161027483296,False,False
189,95,95,3,2SA:15:30,2SA,2Samuel,R0,STRONG_OUTLIER,0.2928712695272103,0.2628056201398644,0.2042033708550034,WORK,0.030065649387345905,0.08866789867220692,1.1144026119812243,1.4342136875652578,False,False
190,95,95,3,2SA:15:30,2SA,2Samuel,R1,STRONG_OUTLIER,0.2928712695272103,0.2628056201398644,0.2042033708550034,WORK,0.030065649387345905,0.08866789867220692,1.1144026119812243,1.4342136875652578,False,False
191,96,96,6,JHN:5:1,JHN,John,R0,STRONG_OUTLIER,0.2926074437154558,0.2799187388240086,0.1962180196842647,WORK,0.012688704891447189,0.09638942403119108,1.0453299587757319,1.4912363512091893,False,False
192,96,96,6,JHN:5:1,JHN,John,R1,STRONG_OUTLIER,0.2926074437154558,0.2799187388240086,0.1962180196842647,WORK,0.012688704891447189,0.09638942403119108,1.0453299587757319,1.4912363512091893,False,False
193,97,97,7,JHN:11:26,JHN,John,R0,STRONG_OUTLIER,0.2912036982998637,0.2799187388240086,0.1962180196842647,WORK,0.011284959475855116,0.094985678615599,1.04031512689456,1.484082342531236,False,False
194,97,97,7,JHN:11:26,JHN,John,R1,STRONG_OUTLIER,0.2912036982998637,0.2799187388240086,0.1962180196842647,WORK,0.011284959475855116,0.094985678615599,1.04031512689456,1.484082342531236,False,False
195,98,98,8,JHN:8:35,JHN,John,R0,STRONG_OUTLIER,0.2899593141857012,0.2799187388240086,0.1962180196842647,WORK,0.010040575361692616,0.0937412945014365,1.0358696077435723,1.4777404983103797,False,False
196,98,98,8,JHN:8:35,JHN,John,R1,STRONG_OUTLIER,0.2899593141857012,0.2799187388240086,0.1962180196842647,WORK,0.010040575361692616,0.0937412945014365,1.0358696077435723,1.4777404983103797,False,False
197,99,99,3,1CO:16:9,1CO,1Corinthians,R0,STRONG_OUTLIER,0.28890505661511,0.2749938527419566,0.1602659200966021,WORK,0.013911203873153422,0.12863913651850792,1.0505873267145618,1.8026605808706506,False,False
198,99,99,3,1CO:16:9,1CO,1Corinthians,R1,STRONG_OUTLIER,0.28890505661511,0.2749938527419566,0.1602659200966021,WORK,0.013911203873153422,0.12863913651850792,1.0505873267145618,1.8026605808706506,False,False
199,100,100,1,2TH:3:18,2TH,2Thessalonians,R0,STRONG_OUTLIER,0.2883372534029018,0.1603533369842948,0.1450524842636141,WORK,0.12798391641860699,0.14328476913928767,1.7981369070675586,1.9878132723248376,True,False
200,100,100,1,2TH:3:18,2TH,2Thessalonians,R1,STRONG_OUTLIER,0.2883372534029018,0.1603533369842948,0.1450524842636141,WORK,0.12798391641860699,0.14328476913928767,1.7981369070675586,1.9878132723248376,True,False
201,101,101,7,JOB:28:18,JOB,Job,R0,STRONG_OUTLIER,0.2882687170684062,0.2593421210617336,0.1879247125578857,WORK,0.028926596006672578,0.10034400451052047,1.1115383644131873,1.5339585366113673,False,False
202,101,101,7,JOB:28:18,JOB,Job,R1,STRONG_OUTLIER,0.2882687170684062,0.2593421210617336,0.1879247125578857,WORK,0.028926596006672578,0.10034400451052047,1.1115383644131873,1.5339585366113673,False,False
203,102,102,1,JON:3:4,JON,Jonah,R0,STRONG_OUTLIER,0.2878114225173253,0.2656228112852224,0.2380502099550021,WORK,0.02218861123210286,0.04976121256232319,1.0835342835381596,1.209036625389784,True,False
204,102,102,1,JON:3:4,JON,Jonah,R1,STRONG_OUTLIER,0.2878114225173253,0.2656228112852224,0.2380502099550021,WORK,0.02218861123210286,0.04976121256232319,1.0835342835381596,1.209036625389784,True,False
205,103,103,8,JOB:4:11,JOB,Job,R0,STRONG_OUTLIER,0.2872002235938483,0.2593421210617336,0.1879247125578857,WORK,0.02785810253211468,0.09927551103596258,1.1074183492371583,1.5282727837371741,False,False
206,103,103,8,JOB:4:11,JOB,Job,R1,STRONG_OUTLIER,0.2872002235938483,0.2593421210617336,0.1879247125578857,WORK,0.02785810253211468,0.09927551103596258,1.1074183492371583,1.5282727837371741,False,False
207,104,104,6,1CH:29:26,1CH,1Chronicles,R0,STRONG_OUTLIER,0.2870302457046848,0.2568844066016262,0.1958660090019126,WORK,0.030145839103058625,0.09116423670277224,1.1173517672865543,1.4654418455112446,False,False
208,104,104,6,1CH:29:26,1CH,1Chronicles,R1,STRONG_OUTLIER,0.2870302457046848,0.2568844066016262,0.1958660090019126,WORK,0.030145839103058625,0.09116423670277224,1.1173517672865543,1.4654418455112446,False,False
209,105,105,5,LUK:22:13,LUK,Luke,R0,STRONG_OUTLIER,0.2866755685709236,0.2425750004264786,0.1904093970791806,WORK,0.04410056814444499,0.09626617149174299,1.1818017852907778,1.5055746878485796,False,False
210,105,105,5,LUK:22:13,LUK,Luke,R1,STRONG_OUTLIER,0.2866755685709236,0.2425750004264786,0.1904093970791806,WORK,0.04410056814444499,0.09626617149174299,1.1818017852907778,1.5055746878485796,False,False
211,106,106,3,PRO:21:15,PRO,Proverbs,R0,STRONG_OUTLIER,0.2861692902686765,0.2365615998472131,0.1658406971808283,WORK,0.0496076904214634,0.12032859308784818,1.2097030560052997,1.7255673374108231,False,False
212,106,106,3,PRO:21:15,PRO,Proverbs,R1,STRONG_OUTLIER,0.2861692902686765,0.2365615998472131,0.1658406971808283,WORK,0.0496076904214634,0.12032859308784818,1.2097030560052997,1.7255673374108231,False,False
213,107,107,1,2CH:21:5,2CH,2Chronicles,R0,STRONG_OUTLIER,0.2858025425911025,0.2156992211395015,0.1608023572188025,WORK,0.070103321451601,0.12500018537229998,1.3250049818504552,1.7773529414261833,False,False
214,107,107,1,2CH:21:5,2CH,2Chronicles,R1,STRONG_OUTLIER,0.2858025425911025,0.2156992211395015,0.1608023572188025,WORK,0.070103321451601,0.12500018537229998,1.3250049818504552,1.7773529414261833,False,False
215,108,108,4,MAT:13:58,MAT,Matthew,R0,STRONG_OUTLIER,0.2856175424932635,0.2574919331800241,0.1896752365333116,WORK,0.028125609313239375,0.0959423059599519,1.1092290891053875,1.5058241007813484,False,False
216,108,108,4,MAT:13:58,MAT,Matthew,R1,STRONG_OUTLIER,0.2856175424932635,0.2574919331800241,0.1896752365333116,WORK,0.028125609313239375,0.0959423059599519,1.1092290891053875,1.5058241007813484,False,False
217,109,109,14,PSA:59:2,PSA,Psalms,R0,STRONG_OUTLIER,0.2854488832464531,0.2517472342683223,0.1720894079000068,WORK,0.03370164897813083,0.11335947534644633,1.1338709800569655,1.6587243034290309,False,False
218,109,109,14,PSA:59:2,PSA,Psalms,R1,STRONG_OUTLIER,0.2854488832464531,0.2517472342683223,0.1720894079000068,WORK,0.03370164897813083,0.11335947534644633,1.1338709800569655,1.6587243034290309,False,False
219,110,110,1,DAN:8:3,DAN,Daniel,R0,STRONG_OUTLIER,0.2854073144041377,0.2230599517621362,0.1564706148641274,WORK,0.0623473626420015,0.1289366995400103,1.2795094419660176,1.8240313981764154,False,False
220,110,110,1,DAN:8:3,DAN,Daniel,R1,STRONG_OUTLIER,0.2854073144041377,0.2230599517621362,0.1564706148641274,WORK,0.0623473626420015,0.1289366995400103,1.2795094419660176,1.8240313981764154,False,False
221,111,111,12,GEN:46:19,GEN,Genesis,R0,STRONG_OUTLIER,0.2850666764481562,0.2785225450278982,0.1976616792286194,WORK,0.006544131420258004,0.08740499721953679,1.0234958768583797,1.4421949543312462,False,False
222,111,111,12,GEN:46:19,GEN,Genesis,R1,STRONG_OUTLIER,0.2850666764481562,0.2785225450278982,0.1976616792286194,WORK,0.006544131420258004,0.08740499721953679,1.0234958768583797,1.4421949543312462,False,False
